"id","customer_id","order_date","total_amount"
2239,203,"2026-05-22 23:15:21.703201",15.81
2238,203,"2026-05-22 23:14:55.834346",18.49
2237,371,"2026-05-21 22:34:54.268399",10.00
2236,371,"2026-05-21 22:34:16.418489",25.99
2235,371,"2026-05-21 22:34:05.178424",19.99
2234,139,"2026-05-21 22:32:57.020572",24.00
2233,139,"2026-05-21 22:32:51.166028",14.49
2232,139,"2026-05-21 22:32:33.984171",11.99
2231,349,"2026-05-21 22:31:49.780898",8.50
2230,349,"2026-05-21 22:31:33.400802",24.00
2229,349,"2026-05-21 22:31:27.99438",13.99
2228,109,"2026-05-21 22:30:24.066512",9.49
2227,109,"2026-05-21 22:30:01.256914",11.99
2226,381,"2026-05-20 20:16:30.036543",11.69
2225,381,"2026-05-20 20:16:18.831264",8.99
2224,381,"2026-05-20 20:16:06.179473",9.99
2223,380,"2026-05-20 20:14:34.998729",9.99
2222,380,"2026-05-20 20:14:23.012305",12.99
2221,380,"2026-05-20 20:14:12.542522",11.49
2220,380,"2026-05-20 20:13:58.376575",13.99
2219,380,"2026-05-20 20:13:31.786208",19.49
2218,380,"2026-05-20 20:13:17.624415",13.19
2217,257,"2026-05-20 20:12:20.259219",13.40
2216,257,"2026-05-20 20:11:50.609404",19.99
2215,257,"2026-05-20 20:10:55.87223",11.99
2214,74,"2026-05-20 20:09:47.422883",34.99
2213,74,"2026-05-20 20:09:28.07139",28.49
2212,273,"2026-05-20 20:07:57.292094",11.99
2211,329,"2026-05-20 20:04:44.137919",12.99
2210,329,"2026-05-20 20:04:42.189643",11.49
2209,342,"2026-05-20 20:03:23.343803",11.99
2208,342,"2026-05-20 20:03:08.620032",24.51
2207,379,"2026-05-19 20:06:28.405136",9.99
2206,379,"2026-05-19 20:06:20.601353",31.95
2205,379,"2026-05-19 20:06:14.303907",19.99
2204,378,"2026-05-19 20:04:56.220507",11.49
2203,378,"2026-05-19 20:04:38.233883",16.80
2202,378,"2026-05-19 20:04:24.513653",19.99
2201,377,"2026-05-19 20:03:27.392969",18.49
2200,377,"2026-05-19 20:03:14.750631",19.99
2199,376,"2026-05-19 20:02:35.021034",8.99
2198,376,"2026-05-19 20:02:28.673168",19.99
2197,375,"2026-05-19 20:01:44.103215",10.99
2196,375,"2026-05-19 20:01:35.516244",26.96
2195,375,"2026-05-19 20:01:23.943957",9.99
2194,374,"2026-05-19 20:00:23.992771",11.50
2193,374,"2026-05-19 20:00:11.210908",9.99
2192,373,"2026-05-19 19:59:20.104626",11.49
2191,373,"2026-05-19 19:59:18.009537",12.99
2190,373,"2026-05-19 19:59:11.228741",31.95
2189,373,"2026-05-19 19:59:01.284456",17.99
2188,372,"2026-05-19 19:58:26.0345",22.95
2187,372,"2026-05-19 19:58:16.21929",17.49
2186,173,"2026-05-19 19:56:49.028964",12.99
2185,358,"2026-05-19 19:55:34.234555",11.89
2184,194,"2026-05-19 19:54:10.867467",19.99
2183,194,"2026-05-19 19:54:04.709885",13.99
2182,113,"2026-05-19 19:53:04.714353",9.99
2181,113,"2026-05-19 19:52:52.201325",9.99
2180,217,"2026-05-19 19:51:47.184085",24.49
2179,217,"2026-05-19 19:51:36.470641",13.19
2178,371,"2026-05-18 20:07:27.75841",18.49
2177,371,"2026-05-18 20:07:10.499714",11.99
2176,371,"2026-05-18 20:06:56.190414",25.99
2175,371,"2026-05-18 20:06:37.593976",11.99
2174,370,"2026-05-18 20:05:47.600228",29.99
2173,370,"2026-05-18 20:05:40.205725",24.49
2172,370,"2026-05-18 20:05:29.501876",8.99
2171,369,"2026-05-18 20:04:34.558773",11.99
2170,369,"2026-05-18 20:04:26.820119",8.99
2169,115,"2026-05-18 20:02:53.175681",8.99
2168,115,"2026-05-18 20:02:46.963184",9.99
2167,299,"2026-05-18 20:00:41.383545",5.24
2166,299,"2026-05-18 20:00:23.899825",11.99
2165,299,"2026-05-18 19:59:45.226197",24.00
2164,344,"2026-05-18 19:59:08.864947",31.95
2163,344,"2026-05-18 19:58:42.085028",32.99
2162,242,"2026-05-18 19:57:25.001433",11.99
2161,242,"2026-05-18 19:56:42.103563",15.59
2160,242,"2026-05-18 19:56:29.284889",9.99
2159,242,"2026-05-18 19:56:14.874132",9.99
2158,150,"2026-05-18 19:54:29.231746",12.99
2157,315,"2026-05-18 19:53:13.163478",30.00
2156,315,"2026-05-18 19:52:41.103276",10.99
2155,315,"2026-05-18 19:52:24.537458",12.99
2154,112,"2026-05-18 19:50:52.970222",16.98
2153,112,"2026-05-18 19:50:22.386257",12.99
2152,269,"2026-05-18 19:49:18.251204",9.99
2151,14,"2026-05-18 19:47:48.696163",14.00
2150,14,"2026-05-18 19:47:32.195175",19.99
2149,368,"2026-05-17 12:10:03.002914",9.99
2148,368,"2026-05-17 12:09:53.480429",8.99
2147,368,"2026-05-17 12:09:42.278652",16.49
2146,367,"2026-05-17 12:08:31.81893",8.99
2145,367,"2026-05-17 12:08:25.826165",30.99
2144,367,"2026-05-17 12:08:12.999073",8.99
2143,367,"2026-05-17 12:08:04.499865",19.99
2142,366,"2026-05-17 12:07:06.937347",23.10
2141,366,"2026-05-17 12:06:54.751219",16.39
2140,365,"2026-05-17 12:05:49.470851",18.99
2139,365,"2026-05-17 12:05:28.404839",12.99
2138,365,"2026-05-17 12:05:19.823069",11.49
2137,128,"2026-05-17 12:04:49.035168",13.40
2136,128,"2026-05-17 12:04:13.744115",28.49
2135,128,"2026-05-17 12:03:55.371761",11.99
2134,209,"2026-05-17 12:02:20.769174",16.80
2133,209,"2026-05-17 12:02:06.259717",8.99
2132,24,"2026-05-17 12:00:21.464905",12.99
2131,24,"2026-05-17 12:00:19.913013",11.49
2130,306,"2026-05-17 11:58:52.41891",19.99
2129,306,"2026-05-17 11:58:28.60705",38.50
2128,306,"2026-05-17 11:58:19.532995",31.95
2127,95,"2026-05-17 11:57:02.702361",9.99
2126,95,"2026-05-17 11:56:48.452354",9.99
2125,95,"2026-05-17 11:56:32.351603",9.99
2124,188,"2026-05-17 11:55:19.73401",13.19
2123,188,"2026-05-17 11:55:05.624282",13.99
2122,188,"2026-05-17 11:54:53.603034",10.99
2121,313,"2026-05-17 11:53:48.484718",19.99
2120,313,"2026-05-17 11:53:42.632256",12.99
2119,313,"2026-05-17 11:53:40.882225",11.49
2118,259,"2026-05-17 11:52:40.36882",12.99
2117,259,"2026-05-17 11:52:39.065826",11.49
2116,259,"2026-05-17 11:52:29.050697",15.89
2115,259,"2026-05-17 11:52:00.931874",19.99
2114,337,"2026-05-17 11:49:52.585805",9.99
2113,329,"2026-05-17 11:49:01.167034",22.95
2112,329,"2026-05-17 11:48:50.682738",9.99
2111,329,"2026-05-17 11:48:25.134816",30.99
2110,364,"2026-05-16 21:16:19.376922",11.49
2109,364,"2026-05-16 21:16:02.654989",20.49
2108,364,"2026-05-16 21:15:44.454445",14.95
2107,363,"2026-05-16 21:14:17.170019",11.49
2106,363,"2026-05-16 21:14:02.945386",19.49
2105,206,"2026-05-16 21:12:42.407433",19.99
2104,206,"2026-05-16 21:12:08.779346",10.99
2103,206,"2026-05-16 21:11:51.033882",11.49
2102,213,"2026-05-16 21:11:09.706317",19.99
2101,213,"2026-05-16 21:10:52.013312",11.49
2100,216,"2026-05-16 21:10:00.342607",9.99
2099,216,"2026-05-16 21:09:55.729709",28.49
2098,8,"2026-05-16 21:08:40.483092",17.99
2097,8,"2026-05-16 21:08:28.616856",21.99
2096,8,"2026-05-16 21:08:11.86363",11.99
2095,283,"2026-05-16 21:06:50.754001",8.99
2094,283,"2026-05-16 21:06:21.182624",12.99
2093,283,"2026-05-16 21:05:26.159843",11.49
2092,242,"2026-05-16 21:04:54.954832",9.99
2091,335,"2026-05-16 21:04:04.487423",28.49
2090,335,"2026-05-16 21:03:47.154407",29.99
2089,311,"2026-05-16 21:02:04.886611",8.99
2088,311,"2026-05-16 21:01:41.532996",19.99
2087,362,"2026-05-15 21:04:20.085553",26.96
2086,362,"2026-05-15 21:04:05.424418",7.79
2085,362,"2026-05-15 21:03:54.569075",11.99
2084,361,"2026-05-15 21:03:10.204928",12.99
2083,361,"2026-05-15 21:03:08.272499",11.49
2082,361,"2026-05-15 21:02:50.989182",16.80
2081,361,"2026-05-15 21:02:44.415172",14.99
2080,360,"2026-05-15 21:01:46.721896",11.99
2079,360,"2026-05-15 21:01:28.370945",11.39
2078,359,"2026-05-15 21:00:27.109561",19.99
2077,359,"2026-05-15 21:00:11.376766",19.00
2076,82,"2026-05-15 20:58:47.485648",19.99
2075,264,"2026-05-15 20:57:39.735375",8.99
2074,356,"2026-05-15 20:56:32.762179",9.99
2073,356,"2026-05-15 20:55:58.548785",28.49
2072,255,"2026-05-15 20:55:12.275967",19.99
2071,22,"2026-05-15 20:54:19.470371",8.99
2070,22,"2026-05-15 20:54:06.268782",28.49
2069,64,"2026-05-15 20:52:34.115652",28.49
2068,178,"2026-05-15 20:49:20.704276",19.99
2067,353,"2026-05-15 20:48:34.140989",9.02
2066,353,"2026-05-15 20:48:19.109821",12.99
2065,353,"2026-05-15 20:48:14.621939",11.49
2064,353,"2026-05-15 20:48:02.025803",19.99
2063,190,"2026-05-15 20:47:05.234713",19.99
2062,54,"2026-05-15 07:35:26.632198",12.99
2061,92,"2026-05-15 07:34:37.46901",11.99
2060,92,"2026-05-15 07:34:31.701457",13.19
2059,314,"2026-05-14 11:47:14.192164",14.99
2058,314,"2026-05-14 11:46:59.149132",12.99
2057,314,"2026-05-14 11:46:22.395558",10.79
2056,346,"2026-05-14 11:45:35.155597",15.29
2055,214,"2026-05-14 11:44:48.534357",12.99
2054,214,"2026-05-14 11:44:29.468962",9.99
2053,117,"2026-05-14 11:43:47.725882",11.99
2052,117,"2026-05-14 11:43:30.144305",12.49
2051,117,"2026-05-14 11:43:21.884361",13.50
2050,358,"2026-05-14 11:41:40.48306",13.19
2049,358,"2026-05-14 11:41:15.441",45.00
2048,358,"2026-05-14 11:41:04.842268",9.93
2047,358,"2026-05-14 11:40:50.842199",12.99
2046,357,"2026-05-14 11:40:16.633302",9.93
2045,356,"2026-05-14 11:39:42.67298",25.99
2044,356,"2026-05-14 11:39:39.79153",8.99
2043,356,"2026-05-14 11:39:36.800473",8.99
2042,355,"2026-05-14 11:38:55.838576",12.99
2041,355,"2026-05-14 11:38:51.017316",11.49
2040,355,"2026-05-14 11:38:37.541206",14.99
2039,355,"2026-05-14 11:38:25.134781",13.99
2038,354,"2026-05-14 11:35:56.689826",14.99
2037,354,"2026-05-14 11:35:43.140058",19.99
2036,354,"2026-05-14 11:35:30.028652",20.99
2035,353,"2026-05-14 11:34:36.539473",12.99
2034,353,"2026-05-14 11:34:31.377968",13.40
2033,352,"2026-05-14 11:33:45.872359",12.99
2032,352,"2026-05-14 11:33:43.305733",11.49
2031,352,"2026-05-14 11:33:38.222754",16.00
2030,352,"2026-05-14 11:33:33.688533",13.99
2029,351,"2026-05-14 11:32:36.93878",13.99
2028,351,"2026-05-14 11:32:21.113004",21.99
2027,351,"2026-05-14 11:32:16.155439",12.39
2026,350,"2026-05-14 11:31:37.529974",8.99
2025,350,"2026-05-14 11:31:27.030075",9.49
2024,350,"2026-05-14 11:31:15.435338",8.99
2023,248,"2026-05-13 21:53:59.800815",8.99
2022,248,"2026-05-13 21:53:42.950595",16.39
2021,248,"2026-05-13 21:53:29.01705",9.99
2020,349,"2026-05-13 21:51:33.795021",25.99
2019,349,"2026-05-13 21:51:26.02097",16.49
2018,348,"2026-05-13 21:50:34.567345",26.99
2017,348,"2026-05-13 21:50:30.312834",18.31
2016,347,"2026-05-13 21:49:33.728861",11.59
2015,347,"2026-05-13 21:49:22.852321",17.49
2014,346,"2026-05-13 21:48:08.652216",7.99
2013,346,"2026-05-13 21:47:57.444852",8.99
2012,346,"2026-05-13 21:47:24.684108",11.99
2011,29,"2026-05-13 21:46:29.08499",16.80
2010,29,"2026-05-13 21:46:14.495494",8.99
2009,29,"2026-05-13 21:46:01.908481",25.49
2008,29,"2026-05-13 21:45:51.623993",13.19
2007,308,"2026-05-13 21:44:00.124646",30.00
2006,308,"2026-05-13 21:43:35.923806",16.99
2005,308,"2026-05-13 21:43:33.05978",10.99
2004,4,"2026-05-13 21:42:28.256859",13.50
2003,4,"2026-05-13 21:42:18.515127",8.99
2002,233,"2026-05-13 21:40:31.550455",12.99
2001,233,"2026-05-13 21:40:24.188336",15.29
2000,233,"2026-05-13 21:40:09.722406",18.49
1999,233,"2026-05-13 21:39:56.156972",8.99
1998,345,"2026-05-12 20:48:30.383372",11.49
1997,345,"2026-05-12 20:48:17.598893",7.99
1996,344,"2026-05-12 20:46:32.061776",8.99
1995,344,"2026-05-12 20:46:21.886995",21.99
1994,344,"2026-05-12 20:46:16.826298",13.19
1993,344,"2026-05-12 20:46:10.061912",14.99
1992,343,"2026-05-12 20:45:19.803599",9.99
1991,343,"2026-05-12 20:45:08.54378",8.99
1990,343,"2026-05-12 20:44:51.812346",12.99
1989,24,"2026-05-12 20:43:42.741775",11.99
1988,24,"2026-05-12 20:43:28.92137",7.99
1987,24,"2026-05-12 20:42:58.955832",8.99
1986,24,"2026-05-12 20:42:35.728689",18.49
1985,215,"2026-05-12 20:40:59.216243",26.99
1984,215,"2026-05-12 20:40:37.369728",12.99
1983,215,"2026-05-12 20:40:22.214202",25.99
1982,208,"2026-05-12 20:39:10.770047",10.99
1981,208,"2026-05-12 20:38:55.33942",13.19
1980,208,"2026-05-12 20:38:51.953635",9.99
1979,50,"2026-05-12 20:37:21.253665",8.99
1978,50,"2026-05-12 20:36:50.478056",30.00
1977,50,"2026-05-12 20:36:29.636759",12.49
1976,50,"2026-05-12 20:36:10.339964",13.19
1975,60,"2026-05-12 20:35:13.448004",24.49
1974,60,"2026-05-12 20:34:55.8736",13.99
1973,318,"2026-05-12 20:33:35.445511",14.49
1972,318,"2026-05-12 20:33:17.993215",15.99
1971,318,"2026-05-12 20:33:04.040885",8.99
1970,274,"2026-05-12 20:32:03.927189",9.20
1969,274,"2026-05-12 20:31:37.350015",24.99
1968,274,"2026-05-12 20:31:17.540694",17.49
1967,274,"2026-05-12 20:31:06.955155",12.99
1966,142,"2026-05-12 20:29:40.560724",12.99
1965,18,"2026-05-12 20:28:26.866006",8.99
1964,18,"2026-05-12 20:27:50.923478",12.99
1963,18,"2026-05-12 20:27:42.06862",12.99
1962,10,"2026-05-11 18:31:05.892481",12.99
1961,10,"2026-05-11 18:30:58.113508",11.49
1960,10,"2026-05-11 18:25:00.263331",4.54
1959,25,"2026-05-11 18:23:47.870655",14.99
1958,25,"2026-05-11 18:22:35.582128",13.19
1957,25,"2026-05-11 18:21:40.070024",24.99
1956,24,"2026-05-11 18:19:15.554341",12.99
1955,24,"2026-05-11 18:19:04.162963",8.99
1954,244,"2026-05-11 17:49:25.172125",28.00
1953,152,"2026-05-11 17:47:16.279225",14.99
1952,152,"2026-05-11 17:47:00.718336",11.99
1951,152,"2026-05-11 17:46:45.249782",12.99
1950,342,"2026-05-11 17:44:57.635892",10.99
1949,342,"2026-05-11 17:44:41.868616",12.99
1948,342,"2026-05-11 17:44:33.93925",21.99
1947,341,"2026-05-11 17:43:54.998617",13.99
1946,341,"2026-05-11 17:43:39.566709",13.49
1945,340,"2026-05-11 17:42:19.338971",30.00
1944,340,"2026-05-11 17:42:12.358222",17.99
1943,340,"2026-05-11 17:42:03.857738",8.99
1942,339,"2026-05-11 17:41:11.118705",6.99
1941,339,"2026-05-11 17:40:35.189134",8.99
1940,338,"2026-05-11 17:39:46.81159",12.99
1939,338,"2026-05-11 17:39:37.433103",12.99
1938,338,"2026-05-11 17:39:28.612139",12.89
1937,337,"2026-05-10 21:00:12.135317",9.99
1936,337,"2026-05-10 20:59:54.359316",11.49
1935,337,"2026-05-10 20:59:41.735728",11.79
1934,336,"2026-05-10 20:58:27.874992",9.99
1933,336,"2026-05-10 20:58:08.158641",11.99
1932,336,"2026-05-10 20:57:56.46765",8.99
1931,335,"2026-05-10 20:57:07.384689",13.19
1930,335,"2026-05-10 20:56:52.582022",14.49
1929,334,"2026-05-10 20:55:52.049746",13.99
1928,334,"2026-05-10 20:55:28.928862",16.00
1927,334,"2026-05-10 20:54:47.802053",12.99
1926,248,"2026-05-10 10:55:17.903136",11.99
1925,248,"2026-05-10 10:55:11.206305",9.99
1924,302,"2026-05-10 10:53:39.68163",12.99
1923,302,"2026-05-10 10:53:30.895272",8.99
1922,302,"2026-05-10 10:52:45.2757",21.99
1921,129,"2026-05-10 10:50:49.09659",8.99
1920,129,"2026-05-10 10:50:33.858755",12.49
1919,129,"2026-05-10 10:50:23.873545",9.99
1918,129,"2026-05-10 10:50:17.011032",9.99
1917,295,"2026-05-10 10:49:06.809825",12.99
1916,295,"2026-05-10 10:48:44.873335",12.99
1915,207,"2026-05-10 10:47:33.308158",12.99
1914,207,"2026-05-10 10:47:30.682238",12.99
1913,77,"2026-05-10 10:46:07.989297",11.49
1912,77,"2026-05-10 10:45:44.193873",12.99
1911,77,"2026-05-10 10:45:27.929324",8.99
1910,232,"2026-05-10 10:44:23.34262",11.99
1909,232,"2026-05-10 10:44:08.69199",9.99
1908,232,"2026-05-10 10:43:37.434326",9.99
1907,232,"2026-05-10 10:43:29.626803",9.99
1906,236,"2026-05-10 10:42:15.126592",12.99
1905,236,"2026-05-10 10:42:12.640025",11.49
1904,236,"2026-05-10 10:42:05.940192",9.99
1903,236,"2026-05-10 10:41:58.353415",9.99
1902,333,"2026-05-09 22:39:19.957418",13.19
1901,333,"2026-05-09 22:39:02.482779",17.77
1900,333,"2026-05-09 22:38:38.325411",9.99
1899,332,"2026-05-09 22:36:08.341497",6.20
1898,332,"2026-05-09 22:35:29.325867",9.99
1897,332,"2026-05-09 22:35:18.859814",9.99
1896,332,"2026-05-09 22:35:10.092766",9.99
1895,331,"2026-05-09 22:34:11.157291",12.99
1894,331,"2026-05-09 22:33:59.976177",9.99
1893,330,"2026-05-09 22:32:35.709678",17.77
1892,330,"2026-05-09 22:32:22.106479",24.51
1891,330,"2026-05-09 22:32:09.543506",8.99
1890,330,"2026-05-09 22:32:02.111059",12.99
1889,329,"2026-05-09 22:29:21.713573",11.99
1888,329,"2026-05-09 22:28:31.538086",17.99
1887,329,"2026-05-09 22:28:19.844087",30.00
1886,329,"2026-05-09 22:28:04.369299",9.99
1885,329,"2026-05-09 22:27:54.043334",9.99
1884,258,"2026-05-09 22:26:40.063053",16.99
1883,258,"2026-05-09 22:26:13.696884",17.49
1882,258,"2026-05-09 22:26:01.165202",7.99
1881,258,"2026-05-09 22:25:28.058034",13.19
1880,257,"2026-05-09 22:24:00.417312",11.99
1879,257,"2026-05-09 22:23:42.198862",9.99
1878,257,"2026-05-09 22:23:27.484457",9.99
1877,256,"2026-05-09 22:22:04.000806",13.19
1876,256,"2026-05-09 22:21:53.613951",12.99
1875,273,"2026-05-08 16:08:14.719159",12.99
1874,273,"2026-05-08 16:08:13.204116",11.49
1873,273,"2026-05-08 16:08:07.861749",25.99
1872,274,"2026-05-08 16:07:31.163582",25.99
1871,274,"2026-05-08 16:07:24.992672",21.99
1870,274,"2026-05-08 16:07:06.82221",13.99
1869,273,"2026-05-08 16:06:19.133169",8.99
1868,273,"2026-05-08 16:06:15.267787",11.99
1867,273,"2026-05-08 16:06:02.503525",8.99
1866,272,"2026-05-08 16:05:04.593697",8.99
1865,271,"2026-05-08 16:02:59.954025",11.99
1864,271,"2026-05-08 16:02:47.273472",8.99
1863,270,"2026-05-08 16:01:47.839225",6.99
1862,262,"2026-05-07 23:07:34.634074",11.99
1861,262,"2026-05-07 23:06:39.708529",12.99
1860,299,"2026-05-07 23:05:14.422695",12.99
1859,280,"2026-05-07 23:03:55.406911",12.99
1858,280,"2026-05-07 23:03:50.590889",14.50
1857,270,"2026-05-07 23:02:43.711412",16.98
1856,270,"2026-05-07 23:02:39.231856",8.49
1855,270,"2026-05-07 23:02:23.905163",17.99
1854,211,"2026-05-07 23:01:25.432809",10.49
1853,251,"2026-05-07 23:00:35.77533",12.99
1852,251,"2026-05-07 23:00:27.87124",11.49
1851,251,"2026-05-07 22:59:47.52893",9.99
1850,328,"2026-05-07 22:58:06.176505",13.19
1849,328,"2026-05-07 22:57:54.228078",22.99
1848,328,"2026-05-07 22:57:43.832274",10.99
1847,327,"2026-05-07 22:56:50.093233",14.49
1846,327,"2026-05-07 22:56:18.102031",22.99
1845,326,"2026-05-07 22:55:33.671213",22.99
1844,291,"2026-05-06 20:11:46.752716",11.99
1843,291,"2026-05-06 20:11:22.212372",9.99
1842,291,"2026-05-06 20:10:35.412389",13.95
1841,88,"2026-05-06 20:09:35.87808",17.99
1840,88,"2026-05-06 20:09:25.466875",13.19
1839,88,"2026-05-06 20:09:17.487265",11.99
1838,241,"2026-05-06 20:07:46.932476",14.99
1837,241,"2026-05-06 20:07:34.92599",14.49
1836,241,"2026-05-06 20:07:26.389977",25.99
1835,158,"2026-05-06 20:06:42.70627",12.99
1834,158,"2026-05-06 20:06:31.81667",33.49
1833,158,"2026-05-06 20:06:00.606295",9.99
1832,158,"2026-05-06 20:05:56.962868",11.99
1831,54,"2026-05-06 20:04:26.026005",11.49
1830,54,"2026-05-06 20:04:12.79649",15.99
1829,268,"2026-05-06 20:02:46.016594",26.99
1828,268,"2026-05-06 20:02:19.936824",6.20
1827,285,"2026-05-06 20:01:04.724333",13.99
1826,285,"2026-05-06 20:00:55.42504",9.49
1825,195,"2026-05-06 19:59:00.381162",8.99
1824,195,"2026-05-06 19:58:45.881733",7.99
1823,195,"2026-05-06 19:58:33.041054",9.99
1822,300,"2026-05-06 19:56:36.865238",9.99
1821,300,"2026-05-06 19:56:29.729856",16.98
1820,325,"2026-05-06 19:55:43.931558",20.63
1819,325,"2026-05-06 19:55:29.180584",31.95
1818,325,"2026-05-06 19:55:15.165583",9.99
1817,324,"2026-05-06 19:54:07.269911",8.99
1816,324,"2026-05-06 19:53:52.503739",16.98
1815,324,"2026-05-06 19:53:46.63613",13.19
1814,323,"2026-05-06 19:52:17.122578",12.99
1813,323,"2026-05-06 19:52:12.989196",11.49
1812,323,"2026-05-06 19:51:17.277132",12.99
1811,323,"2026-05-06 19:51:11.116139",9.99
1810,323,"2026-05-06 19:51:02.283705",9.99
1809,209,"2026-05-05 20:11:29.394125",11.49
1808,209,"2026-05-05 20:11:17.560247",8.99
1807,209,"2026-05-05 20:10:59.713451",24.95
1806,200,"2026-05-05 20:09:55.187363",9.99
1805,186,"2026-05-05 20:09:20.594474",9.99
1804,186,"2026-05-05 20:09:14.533733",13.99
1803,201,"2026-05-05 20:08:52.125011",9.99
1802,201,"2026-05-05 20:08:37.509982",12.99
1801,154,"2026-05-05 20:07:06.476859",9.99
1800,154,"2026-05-05 20:05:38.108478",9.99
1799,151,"2026-05-05 20:04:42.159995",8.99
1798,151,"2026-05-05 20:04:26.807012",15.29
1797,151,"2026-05-05 20:04:17.203543",21.05
1796,151,"2026-05-05 20:04:06.725806",8.99
1795,218,"2026-05-05 20:02:53.793383",8.99
1794,218,"2026-05-05 20:02:32.600756",16.98
1793,72,"2026-05-05 20:01:33.500522",8.99
1792,72,"2026-05-05 20:01:21.558353",11.99
1791,72,"2026-05-05 20:01:13.201098",12.99
1790,277,"2026-05-05 20:00:23.43153",12.49
1789,277,"2026-05-05 20:00:12.765339",8.99
1788,277,"2026-05-05 19:59:56.431724",16.98
1787,277,"2026-05-05 19:59:52.035057",8.99
1786,97,"2026-05-05 19:58:39.67816",12.49
1785,227,"2026-05-05 19:57:27.442945",10.00
1784,227,"2026-05-05 19:57:19.3895",16.99
1783,227,"2026-05-05 19:57:06.109319",8.99
1782,226,"2026-05-05 19:55:56.459761",8.99
1781,188,"2026-05-05 19:54:10.534932",8.99
1780,188,"2026-05-05 19:54:05.792658",30.99
1779,322,"2026-05-05 19:53:09.133484",8.99
1778,322,"2026-05-05 19:53:04.193357",12.99
1777,322,"2026-05-05 19:51:51.799091",9.99
1776,322,"2026-05-05 19:51:36.799903",12.99
1775,321,"2026-05-05 19:50:23.095499",14.99
1774,321,"2026-05-05 19:50:08.634637",14.99
1773,321,"2026-05-05 19:49:48.342188",9.99
1772,320,"2026-05-05 19:49:08.073643",8.99
1771,320,"2026-05-05 19:48:49.562274",11.99
1770,320,"2026-05-05 19:48:41.878149",9.99
1769,319,"2026-05-05 19:47:56.611931",25.99
1768,319,"2026-05-05 19:47:29.564748",13.19
1767,319,"2026-05-05 19:46:35.934876",8.99
1766,318,"2026-05-05 19:44:56.007643",11.99
1765,318,"2026-05-05 19:44:28.985277",9.99
1764,317,"2026-05-04 21:47:03.956187",10.99
1763,317,"2026-05-04 21:46:48.940547",15.99
1762,317,"2026-05-04 21:46:28.90307",9.99
1761,316,"2026-05-04 21:45:58.495411",8.99
1760,316,"2026-05-04 21:45:16.0674",12.99
1759,316,"2026-05-04 21:45:02.198934",8.99
1758,316,"2026-05-04 21:44:52.707379",19.99
1757,315,"2026-05-04 21:43:46.704596",8.99
1756,315,"2026-05-04 21:43:41.934338",8.99
1755,315,"2026-05-04 21:43:28.341311",21.99
1754,295,"2026-05-04 21:41:46.654823",9.99
1753,295,"2026-05-04 21:41:42.769126",12.99
1752,295,"2026-05-04 21:41:40.597177",9.99
1751,294,"2026-05-04 21:40:35.528753",13.19
1750,294,"2026-05-04 21:40:23.242117",9.99
1749,294,"2026-05-04 21:40:12.944345",9.49
1748,293,"2026-05-04 21:39:10.608013",9.49
1747,293,"2026-05-04 21:38:59.387792",8.99
1746,291,"2026-05-04 21:37:50.191949",19.95
1745,291,"2026-05-04 21:37:32.696856",24.49
1744,314,"2026-05-04 21:36:27.952294",10.89
1743,314,"2026-05-04 21:36:09.801433",9.49
1742,290,"2026-05-04 21:34:40.544606",10.99
1741,289,"2026-05-04 21:33:22.460337",31.95
1740,289,"2026-05-04 21:33:06.713772",14.95
1739,289,"2026-05-04 21:32:53.13281",8.99
1738,289,"2026-05-04 21:32:38.787436",12.99
1737,288,"2026-05-04 21:31:13.098826",9.99
1736,288,"2026-05-04 21:31:02.751469",12.99
1735,39,"2026-05-03 10:47:51.098697",9.99
1734,39,"2026-05-03 10:47:20.737463",13.19
1733,149,"2026-05-03 10:46:14.839558",31.95
1732,149,"2026-05-03 10:45:46.945923",9.99
1731,149,"2026-05-03 10:45:38.72164",9.99
1730,236,"2026-05-03 10:45:00.291663",31.95
1729,236,"2026-05-03 10:44:50.248236",9.99
1728,313,"2026-05-03 10:43:56.356382",11.99
1727,313,"2026-05-03 10:43:51.492335",12.99
1726,313,"2026-05-03 10:43:39.805385",9.99
1725,312,"2026-05-03 10:42:38.0217",8.99
1724,312,"2026-05-03 10:42:23.447076",9.99
1723,311,"2026-05-03 10:41:30.17498",11.99
1722,311,"2026-05-03 10:41:11.980512",9.99
1721,310,"2026-05-03 10:40:16.402683",15.81
1720,310,"2026-05-03 10:40:04.921501",11.49
1719,310,"2026-05-03 10:39:59.0026",9.99
1718,310,"2026-05-03 10:39:37.221316",9.99
1717,309,"2026-05-03 10:38:41.819913",12.99
1716,309,"2026-05-03 10:38:27.693901",13.49
1715,309,"2026-05-03 10:38:05.897869",12.99
1714,308,"2026-05-03 10:37:21.789352",13.19
1713,308,"2026-05-03 10:37:11.88898",21.99
1712,308,"2026-05-03 10:37:06.87637",12.99
1711,307,"2026-05-03 10:36:26.189494",21.99
1710,307,"2026-05-03 10:36:19.154519",12.99
1709,306,"2026-05-03 10:35:30.468343",31.95
1708,306,"2026-05-03 10:35:12.755196",11.99
1707,306,"2026-05-03 10:35:02.274154",9.99
1706,144,"2026-05-03 10:28:54.688959",9.99
1705,144,"2026-05-03 10:28:24.370221",9.99
1704,144,"2026-05-03 10:28:12.619676",9.99
1703,144,"2026-05-03 10:27:58.443678",12.99
